cell_id,west,south,east,north,occurrence_count
gh8-03084,-170.56102752685547,-14.283084869384766,-170.56068420410156,-14.282913208007812,1
gh8-03085,-170.56137084960938,-14.283084869384766,-170.56102752685547,-14.282913208007812,1
gh8-03086,-170.5634307861328,-14.288406372070312,-170.5630874633789,-14.28823471069336,1
gh8-03087,-170.5634307861328,-14.288578033447266,-170.5630874633789,-14.288406372070312,1
gh8-03088,-170.5840301513672,-14.305572509765625,-170.58368682861328,-14.305400848388672,1
gh8-03089,-170.60016632080078,-14.246177673339844,-170.59982299804688,-14.24600601196289,1
gh8-03090,-170.6008529663086,-14.24600601196289,-170.6005096435547,-14.245834350585938,1
gh8-03091,-170.60497283935547,-14.251670837402344,-170.60462951660156,-14.25149917602539,1
gh8-03092,-170.60394287109375,-14.253215789794922,-170.60359954833984,-14.253044128417969,1
gh8-03093,-170.60222625732422,-14.253559112548828,-170.6018829345703,-14.253387451171875,1
gh8-03094,-170.59673309326172,-14.257164001464844,-170.5963897705078,-14.25699234008789,1
gh8-03095,-170.59741973876953,-14.25699234008789,-170.59707641601562,-14.256820678710938,1
gh8-03096,-170.59947967529297,-14.256305694580078,-170.59913635253906,-14.256134033203125,1
gh8-03097,-170.6008529663086,-14.257850646972656,-170.6005096435547,-14.257678985595703,1
gh8-03098,-170.60806274414062,-14.25424575805664,-170.60771942138672,-14.254074096679688,1
gh8-03099,-170.61355590820312,-14.253730773925781,-170.61321258544922,-14.253559112548828,1
gh8-03100,-170.61080932617188,-14.256305694580078,-170.61046600341797,-14.256134033203125,1
gh8-03101,-170.6125259399414,-14.259223937988281,-170.6121826171875,-14.259052276611328,1
gh8-03102,-170.6231689453125,-14.239311218261719,-170.6228256225586,-14.239139556884766,1
gh8-03103,-170.6231689453125,-14.243087768554688,-170.6228256225586,-14.242916107177734,1
gh8-03104,-170.62660217285156,-14.247550964355469,-170.62625885009766,-14.247379302978516,1
gh8-03105,-170.62042236328125,-14.251327514648438,-170.62007904052734,-14.251155853271484,1
gh8-03106,-170.62488555908203,-14.25699234008789,-170.62454223632812,-14.256820678710938,1
gh8-03107,-170.63072204589844,-14.25802230834961,-170.63037872314453,-14.257850646972656,1
gh8-03108,-170.60531616210938,-14.26300048828125,-170.60497283935547,-14.262828826904297,1
gh8-03109,-170.6063461303711,-14.265575408935547,-170.6060028076172,-14.265403747558594,1
gh8-03110,-170.6114959716797,-14.265403747558594,-170.61115264892578,-14.26523208618164,1
gh8-03111,-170.61115264892578,-14.265575408935547,-170.61080932617188,-14.265403747558594,1
gh8-03112,-170.61527252197266,-14.261112213134766,-170.61492919921875,-14.260940551757812,1
gh8-03113,-170.61630249023438,-14.262142181396484,-170.61595916748047,-14.261970520019531,1
gh8-03114,-170.6128692626953,-14.265575408935547,-170.6125259399414,-14.265403747558594,1
gh8-03115,-170.6114959716797,-14.270553588867188,-170.61115264892578,-14.270381927490234,1
gh8-03116,-170.61492919921875,-14.271240234375,-170.61458587646484,-14.271068572998047,1
gh8-03117,-170.60016632080078,-14.273643493652344,-170.59982299804688,-14.27347183227539,1
gh8-03118,-170.59707641601562,-14.282054901123047,-170.59673309326172,-14.281883239746094,1
gh8-03119,-170.6070327758789,-14.27896499633789,-170.606689453125,-14.278793334960938,1
gh8-03120,-170.61355590820312,-14.277591705322266,-170.61321258544922,-14.277420043945312,1
gh8-03121,-170.62007904052734,-14.262142181396484,-170.61973571777344,-14.261970520019531,1
gh8-03122,-170.62488555908203,-14.261798858642578,-170.62454223632812,-14.261627197265625,1
gh8-03123,-170.62694549560547,-14.260940551757812,-170.62660217285156,-14.26076889038086,1
gh8-03124,-170.6279754638672,-14.261112213134766,-170.62763214111328,-14.260940551757812,1
gh8-03125,-170.62694549560547,-14.270553588867188,-170.62660217285156,-14.270381927490234,1
gh8-03126,-170.6341552734375,-14.267292022705078,-170.6338119506836,-14.267120361328125,1
gh8-03127,-170.62179565429688,-14.274673461914062,-170.62145233154297,-14.27450180053711,1
gh8-03128,-170.6224822998047,-14.274845123291016,-170.62213897705078,-14.274673461914062,1
gh8-03129,-170.62969207763672,-14.272098541259766,-170.6293487548828,-14.271926879882812,1
gh8-03130,-170.6348419189453,-14.273128509521484,-170.6344985961914,-14.272956848144531,1
gh8-03131,-170.63621520996094,-14.280166625976562,-170.63587188720703,-14.27999496459961,1
gh8-03132,-170.63793182373047,-14.280681610107422,-170.63758850097656,-14.280509948730469,1
gh8-03133,-170.63793182373047,-14.280853271484375,-170.63758850097656,-14.280681610107422,1
gh8-03134,-170.63827514648438,-14.280681610107422,-170.63793182373047,-14.280509948730469,1
gh8-03135,-170.6389617919922,-14.280681610107422,-170.63861846923828,-14.280509948730469,1
gh8-03136,-170.63724517822266,-14.281024932861328,-170.63690185546875,-14.280853271484375,1
gh8-03137,-170.63861846923828,-14.281196594238281,-170.63827514648438,-14.281024932861328,1
gh8-03138,-170.6393051147461,-14.281539916992188,-170.6389617919922,-14.281368255615234,1
gh8-03139,-170.64239501953125,-14.239654541015625,-170.64205169677734,-14.239482879638672,1
gh8-03140,-170.6451416015625,-14.24102783203125,-170.6447982788086,-14.240856170654297,1
gh8-03141,-170.6509780883789,-14.238624572753906,-170.650634765625,-14.238452911376953,1
gh8-03142,-170.65200805664062,-14.240856170654297,-170.65166473388672,-14.240684509277344,1
gh8-03143,-170.6554412841797,-14.24428939819336,-170.65509796142578,-14.244117736816406,1
gh8-03144,-170.65887451171875,-14.244117736816406,-170.65853118896484,-14.243946075439453,1
gh8-03145,-170.66024780273438,-14.245147705078125,-170.65990447998047,-14.244976043701172,1
gh8-03146,-170.6609344482422,-14.245834350585938,-170.66059112548828,-14.245662689208984,1
gh8-03147,-170.6612777709961,-14.246349334716797,-170.6609344482422,-14.246177673339844,1
gh8-03148,-170.6612777709961,-14.24652099609375,-170.6609344482422,-14.246349334716797,1
gh8-03149,-170.66162109375,-14.247379302978516,-170.6612777709961,-14.247207641601562,1
gh8-03150,-170.66162109375,-14.247722625732422,-170.6612777709961,-14.247550964355469,1
gh8-03151,-170.66162109375,-14.247894287109375,-170.6612777709961,-14.247722625732422,1
gh8-03152,-170.6609344482422,-14.248580932617188,-170.66059112548828,-14.248409271240234,1
gh8-03153,-170.66162109375,-14.248580932617188,-170.6612777709961,-14.248409271240234,1
gh8-03154,-170.64102172851562,-14.25149917602539,-170.64067840576172,-14.251327514648438,1
gh8-03155,-170.64651489257812,-14.249610900878906,-170.64617156982422,-14.249439239501953,1
gh8-03156,-170.6458282470703,-14.255790710449219,-170.6454849243164,-14.255619049072266,1
gh8-03157,-170.64891815185547,-14.256820678710938,-170.64857482910156,-14.256649017333984,1
gh8-03158,-170.65269470214844,-14.258537292480469,-170.65235137939453,-14.258365631103516,1
gh8-03159,-170.65235137939453,-14.258708953857422,-170.65200805664062,-14.258537292480469,1
gh8-03160,-170.65853118896484,-14.254932403564453,-170.65818786621094,-14.2547607421875,1
gh8-03161,-170.6564712524414,-14.256820678710938,-170.6561279296875,-14.256649017333984,1
gh8-03162,-170.65921783447266,-14.255104064941406,-170.65887451171875,-14.254932403564453,1
gh8-03163,-170.65921783447266,-14.255619049072266,-170.65887451171875,-14.255447387695312,1
gh8-03164,-170.67157745361328,-14.23879623413086,-170.67123413085938,-14.238624572753906,1
gh8-03165,-170.6719207763672,-14.239139556884766,-170.67157745361328,-14.238967895507812,1
gh8-03166,-170.67123413085938,-14.240684509277344,-170.67089080810547,-14.24051284790039,1
gh8-03167,-170.67123413085938,-14.240856170654297,-170.67089080810547,-14.240684509277344,1
gh8-03168,-170.67157745361328,-14.240684509277344,-170.67123413085938,-14.24051284790039,1
gh8-03169,-170.67157745361328,-14.240856170654297,-170.67123413085938,-14.240684509277344,1
gh8-03170,-170.67157745361328,-14.241199493408203,-170.67123413085938,-14.24102783203125,1
gh8-03171,-170.6719207763672,-14.241714477539062,-170.67157745361328,-14.24154281616211,1
gh8-03172,-170.67157745361328,-14.242057800292969,-170.67123413085938,-14.241886138916016,1
gh8-03173,-170.67157745361328,-14.242744445800781,-170.67123413085938,-14.242572784423828,1
gh8-03174,-170.66299438476562,-14.244117736816406,-170.66265106201172,-14.243946075439453,1
gh8-03175,-170.66574096679688,-14.245491027832031,-170.66539764404297,-14.245319366455078,1
gh8-03176,-170.6719207763672,-14.243946075439453,-170.67157745361328,-14.2437744140625,1
gh8-03177,-170.6722640991211,-14.24428939819336,-170.6719207763672,-14.244117736816406,1
gh8-03178,-170.6722640991211,-14.245662689208984,-170.6719207763672,-14.245491027832031,1
gh8-03179,-170.67089080810547,-14.246864318847656,-170.67054748535156,-14.246692657470703,1
gh8-03180,-170.67466735839844,-14.238967895507812,-170.67432403564453,-14.23879623413086,1
gh8-03181,-170.67363739013672,-14.240341186523438,-170.6732940673828,-14.240169525146484,1
gh8-03182,-170.67363739013672,-14.24051284790039,-170.6732940673828,-14.240341186523438,1
gh8-03183,-170.67363739013672,-14.242572784423828,-170.6732940673828,-14.242401123046875,1
gh8-03184,-170.67569732666016,-14.242916107177734,-170.67535400390625,-14.242744445800781,1
gh8-03185,-170.67604064941406,-14.243946075439453,-170.67569732666016,-14.2437744140625,1
gh8-03186,-170.6781005859375,-14.24428939819336,-170.6777572631836,-14.244117736816406,1
gh8-03187,-170.67707061767578,-14.244804382324219,-170.67672729492188,-14.244632720947266,1
gh8-03188,-170.6781005859375,-14.245147705078125,-170.6777572631836,-14.244976043701172,1
gh8-03189,-170.6732940673828,-14.248237609863281,-170.6729507446289,-14.248065948486328,1
gh8-03190,-170.6774139404297,-14.248409271240234,-170.67707061767578,-14.248237609863281,1
gh8-03191,-170.67913055419922,-14.247722625732422,-170.6787872314453,-14.247550964355469,1
gh8-03192,-170.6623077392578,-14.250125885009766,-170.6619644165039,-14.249954223632812,1
gh8-03193,-170.66608428955078,-14.249439239501953,-170.66574096679688,-14.249267578125,1
gh8-03194,-170.66574096679688,-14.250984191894531,-170.66539764404297,-14.250812530517578,1
gh8-03195,-170.66436767578125,-14.253044128417969,-170.66402435302734,-14.252872467041016,1
gh8-03196,-170.672607421875,-14.251327514648438,-170.6722640991211,-14.251155853271484,1
gh8-03197,-170.67020416259766,-14.256820678710938,-170.66986083984375,-14.256649017333984,1
gh8-03198,-170.67398071289062,-14.250812530517578,-170.67363739013672,-14.250640869140625,1
gh8-03199,-170.67363739013672,-14.252357482910156,-170.6732940673828,-14.252185821533203,1
gh8-03200,-170.67981719970703,-14.25149917602539,-170.67947387695312,-14.251327514648438,1
gh8-03201,-170.64170837402344,-14.261112213134766,-170.64136505126953,-14.260940551757812,1
gh8-03202,-170.6564712524414,-14.26076889038086,-170.6561279296875,-14.260597229003906,1
gh8-03203,-170.65990447998047,-14.263172149658203,-170.65956115722656,-14.26300048828125,1
gh8-03204,-170.66162109375,-14.269523620605469,-170.6612777709961,-14.269351959228516,1
gh8-03205,-170.66162109375,-14.277935028076172,-170.6612777709961,-14.277763366699219,1
gh8-03206,-170.66059112548828,-14.280681610107422,-170.66024780273438,-14.280509948730469,1
gh8-03207,-170.66436767578125,-14.265918731689453,-170.66402435302734,-14.2657470703125,1
gh8-03208,-170.6667709350586,-14.270038604736328,-170.6664276123047,-14.269866943359375,1
gh8-03209,-170.672607421875,-14.266948699951172,-170.6722640991211,-14.266777038574219,1
gh8-03210,-170.6674575805664,-14.271068572998047,-170.6671142578125,-14.270896911621094,1
gh8-03211,-170.67638397216797,-14.261112213134766,-170.67604064941406,-14.260940551757812,1
gh8-03212,-170.6781005859375,-14.262142181396484,-170.6777572631836,-14.261970520019531,1
gh8-03213,-170.66539764404297,-14.271411895751953,-170.66505432128906,-14.271240234375,1
gh8-03214,-170.6671142578125,-14.271583557128906,-170.6667709350586,-14.271411895751953,1
gh8-03215,-170.66333770751953,-14.275875091552734,-170.66299438476562,-14.275703430175781,1
gh8-03216,-170.66505432128906,-14.275188446044922,-170.66471099853516,-14.275016784667969,1
gh8-03217,-170.6678009033203,-14.273300170898438,-170.6674575805664,-14.273128509521484,1
gh8-03218,-170.66574096679688,-14.277076721191406,-170.66539764404297,-14.276905059814453,1
gh8-03219,-170.66539764404297,-14.28171157836914,-170.66505432128906,-14.281539916992188,1
gh8-03220,-170.6674575805664,-14.27999496459961,-170.6671142578125,-14.279823303222656,1
gh8-03221,-170.6719207763672,-14.281024932861328,-170.67157745361328,-14.280853271484375,1
gh8-03222,-170.67707061767578,-14.276561737060547,-170.67672729492188,-14.276390075683594,1
gh8-03223,-170.67947387695312,-14.274673461914062,-170.67913055419922,-14.27450180053711,1
gh8-03224,-170.6787872314453,-14.274845123291016,-170.6784439086914,-14.274673461914062,1
gh8-03225,-170.67913055419922,-14.275188446044922,-170.6787872314453,-14.275016784667969,1
gh8-03226,-170.67913055419922,-14.275360107421875,-170.6787872314453,-14.275188446044922,1
gh8-03227,-170.67947387695312,-14.27621841430664,-170.67913055419922,-14.276046752929688,1
gh8-03228,-170.68256378173828,-14.274330139160156,-170.68222045898438,-14.274158477783203,1
gh8-03229,-170.68187713623047,-14.27621841430664,-170.68153381347656,-14.276046752929688,1
gh8-03230,-170.68222045898438,-14.2767333984375,-170.68187713623047,-14.276561737060547,1
gh8-03231,-170.67398071289062,-14.277076721191406,-170.67363739013672,-14.276905059814453,1
gh8-03232,-170.67432403564453,-14.278106689453125,-170.67398071289062,-14.277935028076172,1
gh8-03233,-170.67363739013672,-14.27896499633789,-170.6732940673828,-14.278793334960938,1
gh8-03234,-170.67604064941406,-14.278106689453125,-170.67569732666016,-14.277935028076172,1
gh8-03235,-170.6777572631836,-14.277591705322266,-170.6774139404297,-14.277420043945312,1
gh8-03236,-170.68084716796875,-14.277420043945312,-170.68050384521484,-14.27724838256836,1
gh8-03237,-170.68119049072266,-14.277420043945312,-170.68084716796875,-14.27724838256836,1
gh8-03238,-170.68187713623047,-14.277591705322266,-170.68153381347656,-14.277420043945312,1
gh8-03239,-170.68187713623047,-14.278106689453125,-170.68153381347656,-14.277935028076172,1
gh8-03240,-170.68222045898438,-14.277935028076172,-170.68187713623047,-14.277763366699219,1
gh8-03241,-170.68153381347656,-14.278450012207031,-170.68119049072266,-14.278278350830078,1
gh8-03242,-170.68187713623047,-14.278450012207031,-170.68153381347656,-14.278278350830078,1
gh8-03243,-170.68256378173828,-14.279308319091797,-170.68222045898438,-14.279136657714844,1
gh8-03244,-170.68084716796875,-14.279823303222656,-170.68050384521484,-14.279651641845703,1
gh8-03245,-170.68222045898438,-14.280166625976562,-170.68187713623047,-14.27999496459961,1
gh8-03246,-170.68119049072266,-14.280853271484375,-170.68084716796875,-14.280681610107422,1
gh8-03247,-170.6018829345703,-14.282913208007812,-170.6015396118164,-14.28274154663086,1
gh8-03248,-170.61664581298828,-14.283599853515625,-170.61630249023438,-14.283428192138672,1
gh8-03249,-170.61492919921875,-14.293041229248047,-170.61458587646484,-14.292869567871094,1
gh8-03250,-170.60462951660156,-14.297847747802734,-170.60428619384766,-14.297676086425781,1
gh8-03251,-170.6060028076172,-14.297847747802734,-170.60565948486328,-14.297676086425781,1
gh8-03252,-170.60016632080078,-14.30145263671875,-170.59982299804688,-14.301280975341797,1
gh8-03253,-170.60565948486328,-14.299736022949219,-170.60531616210938,-14.299564361572266,1
gh8-03254,-170.61115264892578,-14.302997589111328,-170.61080932617188,-14.302825927734375,1
gh8-03255,-170.6293487548828,-14.283599853515625,-170.6290054321289,-14.283428192138672,1
gh8-03256,-170.63003540039062,-14.28548812866211,-170.62969207763672,-14.285316467285156,1
gh8-03257,-170.63106536865234,-14.286689758300781,-170.63072204589844,-14.286518096923828,1
gh8-03258,-170.6393051147461,-14.291667938232422,-170.6389617919922,-14.291496276855469,1
gh8-03259,-170.6228256225586,-14.302482604980469,-170.6224822998047,-14.302310943603516,1
gh8-03260,-170.62454223632812,-14.300594329833984,-170.62419891357422,-14.300422668457031,1
gh8-03261,-170.62522888183594,-14.303169250488281,-170.62488555908203,-14.302997589111328,1
gh8-03262,-170.62591552734375,-14.30368423461914,-170.62557220458984,-14.303512573242188,1
gh8-03263,-170.63827514648438,-14.296302795410156,-170.63793182373047,-14.296131134033203,1
gh8-03264,-170.63175201416016,-14.300079345703125,-170.63140869140625,-14.299907684326172,1
gh8-03265,-170.63758850097656,-14.302825927734375,-170.63724517822266,-14.302654266357422,1
gh8-03266,-170.6005096435547,-14.312095642089844,-170.60016632080078,-14.31192398071289,1
gh8-03267,-170.60359954833984,-14.313983917236328,-170.60325622558594,-14.313812255859375,1
gh8-03268,-170.6125259399414,-14.319648742675781,-170.6121826171875,-14.319477081298828,1
gh8-03269,-170.61561584472656,-14.32016372680664,-170.61527252197266,-14.319992065429688,1
gh8-03270,-170.61389923095703,-14.322395324707031,-170.61355590820312,-14.322223663330078,1
gh8-03271,-170.62213897705078,-14.305915832519531,-170.62179565429688,-14.305744171142578,1
gh8-03272,-170.6228256225586,-14.312610626220703,-170.6224822998047,-14.31243896484375,1
gh8-03273,-170.62488555908203,-14.319820404052734,-170.62454223632812,-14.319648742675781,1
gh8-03274,-170.63106536865234,-14.318275451660156,-170.63072204589844,-14.318103790283203,1
gh8-03275,-170.6447982788086,-14.284114837646484,-170.6444549560547,-14.283943176269531,1
gh8-03276,-170.64376831054688,-14.287548065185547,-170.64342498779297,-14.287376403808594,1
gh8-03277,-170.64411163330078,-14.286689758300781,-170.64376831054688,-14.286518096923828,1
gh8-03278,-170.64411163330078,-14.287033081054688,-170.64376831054688,-14.286861419677734,1
gh8-03279,-170.6403350830078,-14.292526245117188,-170.6399917602539,-14.292354583740234,1
gh8-03280,-170.65406799316406,-14.286346435546875,-170.65372467041016,-14.286174774169922,1
gh8-03281,-170.65338134765625,-14.289093017578125,-170.65303802490234,-14.288921356201172,1
gh8-03282,-170.6451416015625,-14.296646118164062,-170.6447982788086,-14.29647445678711,1
gh8-03283,-170.64891815185547,-14.296646118164062,-170.64857482910156,-14.29647445678711,1
gh8-03284,-170.64102172851562,-14.303512573242188,-170.64067840576172,-14.303340911865234,1
gh8-03285,-170.64857482910156,-14.301795959472656,-170.64823150634766,-14.301624298095703,1
gh8-03286,-170.65235137939453,-14.298534393310547,-170.65200805664062,-14.298362731933594,1
gh8-03287,-170.65921783447266,-14.294929504394531,-170.65887451171875,-14.294757843017578,1
gh8-03288,-170.65441131591797,-14.301109313964844,-170.65406799316406,-14.30093765258789,1
gh8-03289,-170.65921783447266,-14.30145263671875,-170.65887451171875,-14.301280975341797,1
gh8-03290,-170.66505432128906,-14.282569885253906,-170.66471099853516,-14.282398223876953,1
gh8-03291,-170.66505432128906,-14.283599853515625,-170.66471099853516,-14.283428192138672,1
gh8-03292,-170.6671142578125,-14.283084869384766,-170.6667709350586,-14.282913208007812,1
gh8-03293,-170.66951751708984,-14.282913208007812,-170.66917419433594,-14.28274154663086,1
gh8-03294,-170.67089080810547,-14.28995132446289,-170.67054748535156,-14.289779663085938,1
gh8-03295,-170.66883087158203,-14.29098129272461,-170.66848754882812,-14.290809631347656,1
gh8-03296,-170.66917419433594,-14.293041229248047,-170.66883087158203,-14.292869567871094,1
gh8-03297,-170.67707061767578,-14.283943176269531,-170.67672729492188,-14.283771514892578,1
gh8-03298,-170.67638397216797,-14.285831451416016,-170.67604064941406,-14.285659790039062,1
gh8-03299,-170.67672729492188,-14.285831451416016,-170.67638397216797,-14.285659790039062,1
gh8-03300,-170.6774139404297,-14.285316467285156,-170.67707061767578,-14.285144805908203,1
gh8-03301,-170.6777572631836,-14.285316467285156,-170.6774139404297,-14.285144805908203,1
gh8-03302,-170.67913055419922,-14.282569885253906,-170.6787872314453,-14.282398223876953,1
gh8-03303,-170.67947387695312,-14.28274154663086,-170.67913055419922,-14.282569885253906,1
gh8-03304,-170.68187713623047,-14.282569885253906,-170.68153381347656,-14.282398223876953,1
gh8-03305,-170.68359375,-14.283428192138672,-170.6832504272461,-14.283256530761719,1
gh8-03306,-170.67638397216797,-14.289779663085938,-170.67604064941406,-14.289608001708984,1
gh8-03307,-170.67913055419922,-14.288921356201172,-170.6787872314453,-14.288749694824219,1
gh8-03308,-170.67913055419922,-14.29269790649414,-170.6787872314453,-14.292526245117188,1
gh8-03309,-170.67913055419922,-14.292869567871094,-170.6787872314453,-14.29269790649414,1
gh8-03310,-170.68050384521484,-14.292526245117188,-170.68016052246094,-14.292354583740234,1
gh8-03311,-170.68119049072266,-14.29098129272461,-170.68084716796875,-14.290809631347656,1
gh8-03312,-170.68187713623047,-14.291839599609375,-170.68153381347656,-14.291667938232422,1
gh8-03313,-170.672607421875,-14.296131134033203,-170.6722640991211,-14.29595947265625,1
gh8-03314,-170.6671142578125,-14.300079345703125,-170.6667709350586,-14.299907684326172,1
gh8-03315,-170.67089080810547,-14.300594329833984,-170.67054748535156,-14.300422668457031,1
gh8-03316,-170.67020416259766,-14.303855895996094,-170.66986083984375,-14.30368423461914,1
gh8-03317,-170.67707061767578,-14.294071197509766,-170.67672729492188,-14.293899536132812,1
gh8-03318,-170.6784439086914,-14.295272827148438,-170.6781005859375,-14.295101165771484,1
gh8-03319,-170.6784439086914,-14.298019409179688,-170.6781005859375,-14.297847747802734,1
gh8-03320,-170.67466735839844,-14.30145263671875,-170.67432403564453,-14.301280975341797,1
gh8-03321,-170.67466735839844,-14.303340911865234,-170.67432403564453,-14.303169250488281,1
gh8-03322,-170.68050384521484,-14.300594329833984,-170.68016052246094,-14.300422668457031,1
gh8-03323,-170.64205169677734,-14.313297271728516,-170.64170837402344,-14.313125610351562,1
gh8-03324,-170.6399917602539,-14.314155578613281,-170.6396484375,-14.313983917236328,1
gh8-03325,-170.6403350830078,-14.320335388183594,-170.6399917602539,-14.32016372680664,1
gh8-03326,-170.6502914428711,-14.316730499267578,-170.6499481201172,-14.316558837890625,1
gh8-03327,-170.6403350830078,-14.32342529296875,-170.6399917602539,-14.323253631591797,1
gh8-03328,-170.64720153808594,-14.322223663330078,-170.64685821533203,-14.322052001953125,1
gh8-03329,-170.64720153808594,-14.322395324707031,-170.64685821533203,-14.322223663330078,1
gh8-03330,-170.64754486083984,-14.322223663330078,-170.64720153808594,-14.322052001953125,1
gh8-03331,-170.64788818359375,-14.32342529296875,-170.64754486083984,-14.323253631591797,1
gh8-03332,-170.64857482910156,-14.32291030883789,-170.64823150634766,-14.322738647460938,1
gh8-03333,-170.64823150634766,-14.323253631591797,-170.64788818359375,-14.323081970214844,1
gh8-03334,-170.64960479736328,-14.32342529296875,-170.64926147460938,-14.323253631591797,1
gh8-03335,-170.64685821533203,-14.32394027709961,-170.64651489257812,-14.323768615722656,1
gh8-03336,-170.64788818359375,-14.32394027709961,-170.64754486083984,-14.323768615722656,1
gh8-03337,-170.6499481201172,-14.323596954345703,-170.64960479736328,-14.32342529296875,1
gh8-03338,-170.6502914428711,-14.323768615722656,-170.6499481201172,-14.323596954345703,1
gh8-03339,-170.65235137939453,-14.316902160644531,-170.65200805664062,-14.316730499267578,1
gh8-03340,-170.65303802490234,-14.32342529296875,-170.65269470214844,-14.323253631591797,1
gh8-03341,-170.65338134765625,-14.32342529296875,-170.65303802490234,-14.323253631591797,1
gh8-03342,-170.65372467041016,-14.321708679199219,-170.65338134765625,-14.321537017822266,1
gh8-03343,-170.6513214111328,-14.323768615722656,-170.6509780883789,-14.323596954345703,1
gh8-03344,-170.65303802490234,-14.323596954345703,-170.65269470214844,-14.32342529296875,1
gh8-03345,-170.6568145751953,-14.32291030883789,-170.6564712524414,-14.322738647460938,1
gh8-03346,-170.65750122070312,-14.32342529296875,-170.65715789794922,-14.323253631591797,1
gh8-03347,-170.65887451171875,-14.323253631591797,-170.65853118896484,-14.323081970214844,1
gh8-03348,-170.65956115722656,-14.322566986083984,-170.65921783447266,-14.322395324707031,1
gh8-03349,-170.65990447998047,-14.322395324707031,-170.65956115722656,-14.322223663330078,1
gh8-03350,-170.65921783447266,-14.323253631591797,-170.65887451171875,-14.323081970214844,1
gh8-03351,-170.65784454345703,-14.323596954345703,-170.65750122070312,-14.32342529296875,1
gh8-03352,-170.65818786621094,-14.323596954345703,-170.65784454345703,-14.32342529296875,1
gh8-03353,-170.65715789794922,-14.325313568115234,-170.6568145751953,-14.325141906738281,1
gh8-03354,-170.65990447998047,-14.323596954345703,-170.65956115722656,-14.32342529296875,1
gh8-03355,-170.65990447998047,-14.32394027709961,-170.65956115722656,-14.323768615722656,1
gh8-03356,-170.66024780273438,-14.325141906738281,-170.65990447998047,-14.324970245361328,1
gh8-03357,-170.65990447998047,-14.325485229492188,-170.65956115722656,-14.325313568115234,1
gh8-03358,-170.66024780273438,-14.325313568115234,-170.65990447998047,-14.325141906738281,1
gh8-03359,-170.65990447998047,-14.325828552246094,-170.65956115722656,-14.32565689086914,1
gh8-03360,-170.66024780273438,-14.32565689086914,-170.65990447998047,-14.325485229492188,1
gh8-03361,-170.65990447998047,-14.326171875,-170.65956115722656,-14.326000213623047,1
gh8-03362,-170.66059112548828,-14.324970245361328,-170.66024780273438,-14.324798583984375,1
gh8-03363,-170.672607421875,-14.306774139404297,-170.6722640991211,-14.306602478027344,1
gh8-03364,-170.6774139404297,-14.306087493896484,-170.67707061767578,-14.305915832519531,1
gh8-03365,-170.6774139404297,-14.30917739868164,-170.67707061767578,-14.309005737304688,1
gh8-03366,-170.68084716796875,-14.305229187011719,-170.68050384521484,-14.305057525634766,1
gh8-03367,-170.68187713623047,-14.305229187011719,-170.68153381347656,-14.305057525634766,1
gh8-03368,-170.67501068115234,-14.312267303466797,-170.67466735839844,-14.312095642089844,1
gh8-03369,-170.67535400390625,-14.314498901367188,-170.67501068115234,-14.314327239990234,1
gh8-03370,-170.66574096679688,-14.317073822021484,-170.66539764404297,-14.316902160644531,1
gh8-03371,-170.66917419433594,-14.32119369506836,-170.66883087158203,-14.321022033691406,1
gh8-03372,-170.67054748535156,-14.324455261230469,-170.67020416259766,-14.324283599853516,1
gh8-03373,-170.68359375,-14.316730499267578,-170.6832504272461,-14.316558837890625,1
gh8-03374,-170.6832504272461,-14.317588806152344,-170.6829071044922,-14.31741714477539,1
gh8-03375,-170.68359375,-14.322738647460938,-170.6832504272461,-14.322566986083984,1
gh8-03376,-170.59398651123047,-14.331836700439453,-170.59364318847656,-14.3316650390625,1
gh8-03377,-170.60222625732422,-14.334583282470703,-170.6018829345703,-14.33441162109375,1
gh8-03378,-170.60531616210938,-14.336128234863281,-170.60497283935547,-14.335956573486328,1
gh8-03379,-170.6125259399414,-14.333381652832031,-170.6121826171875,-14.333209991455078,1
gh8-03380,-170.6169891357422,-14.333381652832031,-170.61664581298828,-14.333209991455078,1
gh8-03381,-170.61527252197266,-14.336128234863281,-170.61492919921875,-14.335956573486328,1
gh8-03382,-170.60497283935547,-14.339218139648438,-170.60462951660156,-14.339046478271484,1
gh8-03383,-170.61424255371094,-14.340248107910156,-170.61389923095703,-14.340076446533203,1
gh8-03384,-170.61767578125,-14.345741271972656,-170.6173324584961,-14.345569610595703,1
gh8-03385,-170.6235122680664,-14.326515197753906,-170.6231689453125,-14.326343536376953,1
gh8-03386,-170.62145233154297,-14.332695007324219,-170.62110900878906,-14.332523345947266,1
gh8-03387,-170.62763214111328,-14.335441589355469,-170.62728881835938,-14.335269927978516,1
gh8-03388,-170.63175201416016,-14.326515197753906,-170.63140869140625,-14.326343536376953,1
gh8-03389,-170.63724517822266,-14.327545166015625,-170.63690185546875,-14.327373504638672,1
gh8-03390,-170.6396484375,-14.326343536376953,-170.6393051147461,-14.326171875,1
gh8-03391,-170.63278198242188,-14.335441589355469,-170.63243865966797,-14.335269927978516,1
gh8-03392,-170.62454223632812,-14.337329864501953,-170.62419891357422,-14.337158203125,1
gh8-03393,-170.62110900878906,-14.345226287841797,-170.62076568603516,-14.345054626464844,1
gh8-03394,-170.62145233154297,-14.34488296508789,-170.62110900878906,-14.344711303710938,1
